Iter, Pi
1684, 4.04751
1685, 4.04985
1686, 4.04745
1687, 4.04505
1688, 4.04739
1689, 4.04973
1690, 4.05207
1691, 4.04967
1692, 4.04728
1693, 4.04962
1694, 4.04723
1695, 4.04484
1696, 4.04245
1697, 4.04478
1698, 4.0424
1699, 4.04473
1700, 4.04235
1701, 4.03998
1702, 4.0376
1703, 4.03523
1704, 4.03756
1705, 4.03519
1706, 4.03751
1707, 4.03515
1708, 4.03279
1709, 4.03043
1710, 4.03275
1711, 4.03507
1712, 4.03738
1713, 4.0397
1714, 4.04201
1715, 4.03965
1716, 4.04196
1717, 4.0396
1718, 4.03725
1719, 4.0349
1720, 4.03256
1721, 4.03486
1722, 4.03252
1723, 4.03018
1724, 4.03248
1725, 4.03014
1726, 4.03244
1727, 4.03474
1728, 4.03704
1729, 4.0347
1730, 4.03699
1731, 4.03928
1732, 4.04157
1733, 4.04385
1734, 4.04152
1735, 4.03919
1736, 4.03687
1737, 4.03915
1738, 4.03682
1739, 4.0391
1740, 4.03678
1741, 4.03446
1742, 4.03674
1743, 4.03901
1744, 4.04128
1745, 4.04355
1746, 4.04124
1747, 4.03892
1748, 4.04119
1749, 4.04345
1750, 4.04114
1751, 4.0434
1752, 4.04566
1753, 4.04335
1754, 4.04561
1755, 4.04786
1756, 4.04556
1757, 4.04781
1758, 4.04551
1759, 4.04775
1760, 4.05
1761, 4.0477
1762, 4.04994
1763, 4.04765
1764, 4.04535
1765, 4.04306
1766, 4.0453
1767, 4.04301
1768, 4.04525
1769, 4.04748
1770, 4.04972
1771, 4.04743
1772, 4.04966
1773, 4.04738
1774, 4.0451
1775, 4.04732
1776, 4.04505
1777, 4.04277
1778, 4.04499
1779, 4.04272
1780, 4.04045
1781, 4.03818
1782, 4.03591
1783, 4.03365
1784, 4.03139
1785, 4.02913
1786, 4.03135
1787, 4.03358
1788, 4.03579
1789, 4.03354
1790, 4.03128
1791, 4.02903
1792, 4.02679
1793, 4.02454
1794, 4.0223
1795, 4.02006
1796, 4.02227
1797, 4.02449
1798, 4.0267
1799, 4.0289
1800, 4.03111
1801, 4.03331
1802, 4.03108
1803, 4.02884
1804, 4.02661
1805, 4.02881
1806, 4.02658
1807, 4.02878
1808, 4.03097
1809, 4.03317
1810, 4.03536
1811, 4.03755
1812, 4.03532
1813, 4.03309
1814, 4.03087
1815, 4.02865
1816, 4.03084
1817, 4.02862
1818, 4.0264
1819, 4.02859
1820, 4.03077
1821, 4.02856
1822, 4.03074
1823, 4.02852
1824, 4.02632
1825, 4.02849
1826, 4.02629
1827, 4.02846
1828, 4.03063
1829, 4.0328
1830, 4.03497
1831, 4.03714
1832, 4.0393
1833, 4.0371
1834, 4.03926
1835, 4.04142
1836, 4.03922
1837, 4.04137
1838, 4.03917
1839, 4.04133
1840, 4.04348
1841, 4.04128
1842, 4.04343
1843, 4.04124
1844, 4.03905
1845, 4.04119
1846, 4.039
1847, 4.03682
1848, 4.03896
1849, 4.0411
1850, 4.04324
1851, 4.04106
1852, 4.03888
1853, 4.0367
1854, 4.03452
1855, 4.03235
1856, 4.03017
1857, 4.03231
1858, 4.03445
1859, 4.03658
1860, 4.03441
1861, 4.03654
1862, 4.03867
1863, 4.04079
1864, 4.03863
1865, 4.03646
1866, 4.03859
1867, 4.04071
1868, 4.03854
1869, 4.03638
1870, 4.03422
1871, 4.03207
1872, 4.03419
1873, 4.03203
1874, 4.03415
1875, 4.03627
1876, 4.03838
1877, 4.04049
1878, 4.0426
1879, 4.0447
1880, 4.04681
1881, 4.04466
1882, 4.04676
1883, 4.04886
1884, 4.05096
1885, 4.04881
1886, 4.0509
1887, 4.04875
1888, 4.04661
1889, 4.04447
1890, 4.04233
1891, 4.04019
1892, 4.04228
1893, 4.04437
1894, 4.04224
1895, 4.04011
1896, 4.04219
1897, 4.04428
1898, 4.04215
1899, 4.04423
1900, 4.04632
1901, 4.0484
1902, 4.05047
1903, 4.05255
1904, 4.05042
1905, 4.05249
1906, 4.05456
1907, 4.05663
1908, 4.05451
1909, 4.05238
1910, 4.05445
1911, 4.05233
1912, 4.05021
1913, 4.04809
1914, 4.04598
1915, 4.04386
1916, 4.04593
1917, 4.04799
1918, 4.05005
1919, 4.04794
1920, 4.04583
1921, 4.04789
1922, 4.04579
1923, 4.04368
1924, 4.04158
1925, 4.03948
1926, 4.03738
1927, 4.03944
1928, 4.04149
1929, 4.0394
1930, 4.04145
1931, 4.03936
1932, 4.03727
1933, 4.03518
1934, 4.03723
1935, 4.03514
1936, 4.03719
1937, 4.03511
1938, 4.03302
1939, 4.03094
1940, 4.03299
1941, 4.03503
1942, 4.03708
1943, 4.03911
1944, 4.03704
1945, 4.03907
1946, 4.04111
1947, 4.03903
1948, 4.04107
1949, 4.0431
1950, 4.04103
1951, 4.03895
1952, 4.03689
1953, 4.03482
1954, 4.03275
1955, 4.03478
1956, 4.03681
1957, 4.03883
1958, 4.03677
1959, 4.0388
1960, 4.03673
1961, 4.03876
1962, 4.0367
1963, 4.03872
1964, 4.03666
1965, 4.03868
1966, 4.04069
1967, 4.0427
1968, 4.04472
1969, 4.04672
1970, 4.04467
1971, 4.04262
1972, 4.04462
1973, 4.04257
1974, 4.04458
1975, 4.04253
1976, 4.04453
1977, 4.04249
1978, 4.04449
1979, 4.04649
1980, 4.04848
1981, 4.05048
1982, 4.04844
1983, 4.05043
1984, 4.04839
1985, 4.04635
1986, 4.04834
1987, 4.0463
1988, 4.04427
1989, 4.04625
1990, 4.04824
1991, 4.04621
1992, 4.04819
1993, 4.05018
1994, 4.05216
1995, 4.05013
1996, 4.0521
1997, 4.05408
1998, 4.05205
1999, 4.05003
2000, 4.048
2001, 4.04998
2002, 4.05195
2003, 4.05392
2004, 4.0519
2005, 4.05387
2006, 4.05583
2007, 4.0578
2008, 4.05976
2009, 4.05774
2010, 4.05572
2011, 4.0537
2012, 4.05567
2013, 4.05365
2014, 4.05164
2015, 4.0536
2016, 4.05556
2017, 4.05751
2018, 4.0555
2019, 4.05745
2020, 4.05545
2021, 4.0574
2022, 4.05935
2023, 4.0613
2024, 4.06324
2025, 4.06519
2026, 4.06318
2027, 4.06512
2028, 4.06312
2029, 4.06506
2030, 4.067
2031, 4.06893
2032, 4.07087
2033, 4.0728
2034, 4.07473
2035, 4.07273
2036, 4.07466
2037, 4.07658
2038, 4.07851
2039, 4.08043
2040, 4.07843
2041, 4.07643
2042, 4.07835
2043, 4.08027
2044, 4.08219
2045, 4.0802
2046, 4.0782
2047, 4.07621
2048, 4.07422
2049, 4.07223
2050, 4.07415
2051, 4.07216
2052, 4.07407
2053, 4.07209
2054, 4.074
2055, 4.07591
2056, 4.07782
2057, 4.07973
2058, 4.07775
2059, 4.07576
2060, 4.07767
2061, 4.07957
2062, 4.08147
2063, 4.08337
2064, 4.08527
2065, 4.08717
2066, 4.08519
2067, 4.08708
2068, 4.08511
2069, 4.087
2070, 4.08889
2071, 4.09078
2072, 4.09266
2073, 4.09455
2074, 4.09643
2075, 4.09446
2076, 4.09249
2077, 4.09052
2078, 4.0924
2079, 4.09428
2080, 4.09231
2081, 4.09034
2082, 4.08838
2083, 4.08641
2084, 4.08445
2085, 4.08249
2086, 4.08437
2087, 4.08625
2088, 4.08812
2089, 4.09
2090, 4.09187
2091, 4.09374
2092, 4.0956
2093, 4.09747
2094, 4.09933
2095, 4.09737
2096, 4.09924
2097, 4.09728
2098, 4.09533
2099, 4.09338
2100, 4.09143
2101, 4.08948
2102, 4.09134
2103, 4.0894
2104, 4.08745
2105, 4.08931
2106, 4.08737
2107, 4.08923
2108, 4.09108
2109, 4.09294
2110, 4.091
2111, 4.09285
2112, 4.09091
2113, 4.09276
2114, 4.09082
2115, 4.08889
2116, 4.09074
2117, 4.0888
2118, 4.08687
2119, 4.08495
2120, 4.08302
2121, 4.08487
2122, 4.08294
2123, 4.08102
2124, 4.08286
2125, 4.08094
2126, 4.08278
2127, 4.08087
2128, 4.08271
2129, 4.08079
2130, 4.07887
2131, 4.07696
2132, 4.07505
2133, 4.07314
2134, 4.07498
2135, 4.07681
2136, 4.07491
2137, 4.073
2138, 4.07484
2139, 4.07667
2140, 4.07477
2141, 4.07286
2142, 4.0747
2143, 4.0728
2144, 4.0709
2145, 4.07273
2146, 4.07083
2147, 4.07266
2148, 4.07449
2149, 4.07259
2150, 4.0707
2151, 4.06881
2152, 4.06691
2153, 4.06874
2154, 4.07057
2155, 4.07239
2156, 4.0705
2157, 4.06861
2158, 4.06673
2159, 4.06855
2160, 4.07037
2161, 4.06849
2162, 4.07031
2163, 4.07212
2164, 4.07024
2165, 4.07206
2166, 4.07387
2167, 4.07568
2168, 4.0738
2169, 4.07561
2170, 4.07373
2171, 4.07554
2172, 4.07735
2173, 4.07915
2174, 4.08096
2175, 4.07908
2176, 4.08088
2177, 4.07901
2178, 4.08081
2179, 4.08261
2180, 4.08073
2181, 4.08253
2182, 4.08433
2183, 4.08246
2184, 4.08425
2185, 4.08238
2186, 4.08417
2187, 4.0823
2188, 4.0841
2189, 4.08588
2190, 4.08402
2191, 4.08581
2192, 4.08394
2193, 4.08573
2194, 4.08751
2195, 4.08565
2196, 4.08743
2197, 4.08557
2198, 4.08371
2199, 4.08549
2200, 4.08364
2201, 4.08542
2202, 4.08356
2203, 4.08171
2204, 4.07985
2205, 4.08163
2206, 4.07978
2207, 4.07793
2208, 4.07609
2209, 4.07786
2210, 4.07602
2211, 4.07779
2212, 4.07957
2213, 4.08134
2214, 4.08311
2215, 4.08488
2216, 4.08664
2217, 4.0848
2218, 4.08656
2219, 4.08833
2220, 4.08649
2221, 4.08465
2222, 4.08641
2223, 4.08817
2224, 4.08993
2225, 4.09169
2226, 4.09344
2227, 4.0952
2228, 4.09336
2229, 4.09511
2230, 4.09686
2231, 4.09861
2232, 4.09677
2233, 4.09852
2234, 4.10027
2235, 4.10201
2236, 4.10376
2237, 4.1055
2238, 4.10724
2239, 4.10898
2240, 4.11071
2241, 4.11245
2242, 4.11062
2243, 4.11235
2244, 4.11052
2245, 4.10869
2246, 4.11042
2247, 4.11215
2248, 4.11032
2249, 4.10849
2250, 4.11022
2251, 4.1084
2252, 4.10657
2253, 4.10475
2254, 4.10648
2255, 4.1082
2256, 4.10993
2257, 4.10811
2258, 4.10983
2259, 4.10801
2260, 4.10973
2261, 4.11146
2262, 4.10964
2263, 4.10782
2264, 4.10601
2265, 4.10419
2266, 4.10591
2267, 4.10763
2268, 4.10935
2269, 4.10754
2270, 4.10925
2271, 4.11096
2272, 4.11268
2273, 4.11439
2274, 4.11609
2275, 4.11429
2276, 4.11599
2277, 4.11419
2278, 4.11238
2279, 4.11057
2280, 4.10877
2281, 4.11048
2282, 4.10868
2283, 4.10688
2284, 4.10858
2285, 4.11028
2286, 4.10849
2287, 4.10669
2288, 4.10839
2289, 4.1066
2290, 4.1083
2291, 4.11
2292, 4.11169
2293, 4.11339
2294, 4.11508
2295, 4.11678
2296, 4.11847
2297, 4.11667
2298, 4.11836
2299, 4.11657
2300, 4.11478
2301, 4.11647
2302, 4.11468
2303, 4.1129
2304, 4.11111
2305, 4.1128
2306, 4.11448
2307, 4.11617
2308, 4.11438
2309, 4.1126
2310, 4.11082
2311, 4.11251
2312, 4.11419
2313, 4.11241
2314, 4.11063
2315, 4.11231
2316, 4.11054
2317, 4.10876
2318, 4.11044
2319, 4.11212
2320, 4.11034
2321, 4.11202
2322, 4.1137
2323, 4.11192
2324, 4.11015
2325, 4.11183
2326, 4.1135
2327, 4.11517
2328, 4.11684
2329, 4.11851
2330, 4.11674
2331, 4.11497
2332, 4.11664
2333, 4.11487
2334, 4.11654
2335, 4.11478
2336, 4.11644
2337, 4.11468
2338, 4.11292
2339, 4.11458
2340, 4.11282
2341, 4.11106
2342, 4.11272
2343, 4.11097
2344, 4.10922
2345, 4.11087
2346, 4.10912
2347, 4.10737
2348, 4.10562
2349, 4.10387
2350, 4.10213
2351, 4.10379
2352, 4.10544
2353, 4.1037
2354, 4.10195
2355, 4.10361
2356, 4.10187
2357, 4.10352
2358, 4.10517
2359, 4.10682
2360, 4.10847
2361, 4.11012
2362, 4.10838
2363, 4.10664
2364, 4.10491
2365, 4.10317
2366, 4.10482
2367, 4.10646
2368, 4.10811
2369, 4.10637
2370, 4.10802
2371, 4.10628
2372, 4.10793
2373, 4.10619
2374, 4.10447
2375, 4.10274
2376, 4.10438
2377, 4.10602
2378, 4.10429
2379, 4.10256
2380, 4.1042
2381, 4.10584
2382, 4.10411
2383, 4.10239
2384, 4.10067
2385, 4.09895
2386, 4.09723
2387, 4.09887
2388, 4.1005
2389, 4.09879
2390, 4.10042
2391, 4.0987
2392, 4.10033
2393, 4.10196
2394, 4.10025
2395, 4.10188
2396, 4.10017
2397, 4.10179
2398, 4.10008
2399, 4.09837
2400, 4.09667
2401, 4.09829
2402, 4.09992
2403, 4.10154
2404, 4.10316
2405, 4.10478
2406, 4.1064
2407, 4.10802
2408, 4.10963
2409, 4.11125
2410, 4.10954
2411, 4.11116
2412, 4.10945
2413, 4.11107
2414, 4.11268
2415, 4.11429
2416, 4.11589
2417, 4.11419
2418, 4.1158
2419, 4.1174
2420, 4.1157
2421, 4.11731
2422, 4.11561
2423, 4.11721
2424, 4.11881
2425, 4.11711
2426, 4.11871
2427, 4.12031
2428, 4.11862
2429, 4.11692
2430, 4.11523
2431, 4.11682
2432, 4.11513
2433, 4.11673
2434, 4.11504
2435, 4.11335
2436, 4.11166
2437, 4.10997
2438, 4.11157
2439, 4.10988
2440, 4.11148
2441, 4.10979
2442, 4.10811
2443, 4.10643
2444, 4.10802
2445, 4.10961
2446, 4.1112
2447, 4.11279
2448, 4.11111
2449, 4.10943
2450, 4.11102
2451, 4.10934
2452, 4.10767
2453, 4.10599
2454, 4.10432
2455, 4.10265
2456, 4.10098
2457, 4.10256
2458, 4.1009
2459, 4.10248
2460, 4.10407
2461, 4.1024
2462, 4.10073
2463, 4.10231
2464, 4.1039
2465, 4.10548
2466, 4.10706
2467, 4.10539
2468, 4.10697
2469, 4.10531
2470, 4.10688
2471, 4.10846
2472, 4.11003
2473, 4.10837
2474, 4.10671
2475, 4.10505
2476, 4.10662
2477, 4.1082
2478, 4.10977
2479, 4.10811
2480, 4.10645
2481, 4.1048
2482, 4.10314
2483, 4.10471
2484, 4.10628
2485, 4.10785
2486, 4.10941
2487, 4.11098
2488, 4.11254
2489, 4.11089
2490, 4.11245
2491, 4.11401
2492, 4.11236
2493, 4.11392
2494, 4.11227
2495, 4.11062
2496, 4.11218
2497, 4.11374
2498, 4.11529
2499, 4.11685
2500, 4.1152
2501, 4.11355
2502, 4.11191
2503, 4.11027
2504, 4.11182
2505, 4.11337
2506, 4.11492
2507, 4.11328
2508, 4.11483
2509, 4.11319
2510, 4.11474
2511, 4.1131
2512, 4.11146
2513, 4.11301
2514, 4.11138
2515, 4.10974
2516, 4.10811
2517, 4.10648
2518, 4.10802
2519, 4.10639
2520, 4.10794
2521, 4.10948
2522, 4.11102
2523, 4.10939
2524, 4.11094
2525, 4.10931
2526, 4.10768
2527, 4.10922
2528, 4.10759
2529, 4.10597
2530, 4.10435
2531, 4.10589
2532, 4.10427
2533, 4.1058
2534, 4.10734
2535, 4.10572
2536, 4.10726
2537, 4.10564
2538, 4.10717
2539, 4.1087
2540, 4.10709
2541, 4.10862
2542, 4.107
2543, 4.10853
2544, 4.11006
2545, 4.10845
2546, 4.10998
2547, 4.1115
2548, 4.11303
2549, 4.11455
2550, 4.11294
2551, 4.11133
2552, 4.11285
2553, 4.11438
2554, 4.11276
2555, 4.11115
2556, 4.11268
2557, 4.11107
2558, 4.11259
2559, 4.11411
2560, 4.11562
2561, 4.11714
2562, 4.11866
2563, 4.11705
2564, 4.11856
2565, 4.11696
2566, 4.11847
2567, 4.11687
2568, 4.11838
2569, 4.11989
2570, 4.1214
2571, 4.1198
2572, 4.1182
2573, 4.1166
2574, 4.1181
2575, 4.11961
2576, 4.11801
2577, 4.11641
2578, 4.11792
2579, 4.11632
2580, 4.11473
2581, 4.11313
2582, 4.11154
2583, 4.10995
2584, 4.11146
2585, 4.11296
2586, 4.11446
2587, 4.11287
2588, 4.11128
2589, 4.11278
2590, 4.1112
2591, 4.10961
2592, 4.11111
2593, 4.10953
2594, 4.10794
2595, 4.10636
2596, 4.10478
2597, 4.1032
2598, 4.1047
2599, 4.10312
2600, 4.10154
2601, 4.10304
2602, 4.10146
2603, 4.09988
2604, 4.10138
2605, 4.10288
2606, 4.10437
2607, 4.1028
2608, 4.10429
2609, 4.10272
2610, 4.10421
2611, 4.10571
2612, 4.10413
2613, 4.10563
2614, 4.10712
2615, 4.1086
2616, 4.10703
2617, 4.10546
2618, 4.1039
2619, 4.10233
2620, 4.10076
2621, 4.0992
2622, 4.10069
2623, 4.10217
2624, 4.10061
2625, 4.1021
2626, 4.10053
2627, 4.09897
2628, 4.10046
2629, 4.10194
2630, 4.10038
2631, 4.09882
2632, 4.1003
2633, 4.10179
2634, 4.10023
2635, 4.09867
2636, 4.10015
2637, 4.10163
2638, 4.10008
2639, 4.10155
2640, 4.1
2641, 4.10148
2642, 4.09992
2643, 4.09837
2644, 4.09682
2645, 4.09527
2646, 4.09373
2647, 4.0952
2648, 4.09668
2649, 4.09815
2650, 4.09962
2651, 4.10109
2652, 4.10256
2653, 4.10102
2654, 4.10249
2655, 4.10395
2656, 4.10542
2657, 4.10689
2658, 4.10835
2659, 4.10982
2660, 4.11128
2661, 4.10973
2662, 4.11119
2663, 4.11265
2664, 4.11111
2665, 4.11257
2666, 4.11103
2667, 4.11249
2668, 4.11394
2669, 4.1154
2670, 4.11685
2671, 4.11831
2672, 4.11677
2673, 4.11523
2674, 4.11369
2675, 4.11514
2676, 4.11659
2677, 4.11505
2678, 4.11352
2679, 4.11497
2680, 4.11343
2681, 4.11488
2682, 4.11633
2683, 4.1148
2684, 4.11326
2685, 4.11471
2686, 4.11318
2687, 4.11463
2688, 4.1131
2689, 4.11454
2690, 4.11301
2691, 4.11148
2692, 4.10996
2693, 4.1114
2694, 4.10987
2695, 4.10835
2696, 4.10682
2697, 4.10827
2698, 4.10675
2699, 4.10522
2700, 4.1037
2701, 4.10515
2702, 4.10363
2703, 4.10507
2704, 4.10651
2705, 4.10795
2706, 4.10939
2707, 4.11082
2708, 4.10931
2709, 4.11074
2710, 4.11218
2711, 4.11361
2712, 4.11504
2713, 4.11353
2714, 4.11201
2715, 4.1105
2716, 4.10898
2717, 4.11042
2718, 4.11185
2719, 4.11328
2720, 4.11176
2721, 4.11319
2722, 4.11462
2723, 4.11311
2724, 4.11454
2725, 4.11303
2726, 4.11152
2727, 4.11294
2728, 4.11144
2729, 4.11286
2730, 4.11136
2731, 4.11278
2732, 4.1142
2733, 4.1127
2734, 4.11412
2735, 4.11261
2736, 4.11111
2737, 4.10961
2738, 4.10811
2739, 4.10953
2740, 4.11095
2741, 4.10945
2742, 4.11087
2743, 4.10937
2744, 4.10787
2745, 4.10929
2746, 4.10779
2747, 4.10921
2748, 4.10771
2749, 4.10622
2750, 4.10473
2751, 4.10324
2752, 4.10174
2753, 4.10025
2754, 4.09877
2755, 4.10018
2756, 4.09869
2757, 4.10011
2758, 4.10152
2759, 4.10294
2760, 4.10435
2761, 4.10576
2762, 4.10717
2763, 4.10568
2764, 4.1042
2765, 4.10561
2766, 4.10412
2767, 4.10553
2768, 4.10694
2769, 4.10545
2770, 4.10686
2771, 4.10538
2772, 4.10678
2773, 4.10819
2774, 4.10671
2775, 4.10811
2776, 4.10951
2777, 4.10803
2778, 4.10943
2779, 4.10795
2780, 4.10935
2781, 4.11075
2782, 4.11215
2783, 4.11067
2784, 4.11207
2785, 4.11059
2786, 4.10912
2787, 4.10764
2788, 4.10617
2789, 4.1047
2790, 4.10323
2791, 4.10462
2792, 4.10315
2793, 4.10168
2794, 4.10308
2795, 4.10161
2796, 4.10014
2797, 4.09868
2798, 4.09721
2799, 4.09861
2800, 4.1
2801, 4.10139
2802, 4.09993
2803, 4.10132
2804, 4.10271
2805, 4.10125
2806, 4.09979
2807, 4.10118
2808, 4.10256
2809, 4.10395
2810, 4.10249
2811, 4.10388
2812, 4.10242
2813, 4.10096
2814, 4.10235
2815, 4.10373
2816, 4.10227
2817, 4.10366
2818, 4.10504
2819, 4.10642
2820, 4.10496
2821, 4.10351
2822, 4.10489
2823, 4.10627
2824, 4.10765
2825, 4.10903
2826, 4.1104
2827, 4.10895
2828, 4.1075
2829, 4.10887
2830, 4.11025
2831, 4.11162
2832, 4.11299
2833, 4.11437
2834, 4.11574
2835, 4.11429
2836, 4.11566
2837, 4.11703
2838, 4.11557
2839, 4.11694
2840, 4.11549
2841, 4.11404
2842, 4.11541
2843, 4.11678
2844, 4.11814
2845, 4.11951
2846, 4.12087
2847, 4.11942
2848, 4.12079
2849, 4.12215
2850, 4.1207
2851, 4.11926
2852, 4.12062
2853, 4.12198
2854, 4.12334
2855, 4.12469
2856, 4.12605
2857, 4.12741
2858, 4.12876
2859, 4.12732
2860, 4.12867
2861, 4.13002
2862, 4.13138
2863, 4.12993
2864, 4.13128
2865, 4.12984
2866, 4.1284
2867, 4.12975
2868, 4.1311
2869, 4.12966
2870, 4.13101
2871, 4.13236
2872, 4.13092
2873, 4.12948
2874, 4.12804
2875, 4.12661
2876, 4.12796
2877, 4.12652
2878, 4.12787
2879, 4.12643
2880, 4.12778
2881, 4.12912
2882, 4.13046
2883, 4.12903
2884, 4.13037
2885, 4.12894
2886, 4.13028
2887, 4.13162
2888, 4.13296
2889, 4.1343
2890, 4.13287
2891, 4.13421
2892, 4.13555
2893, 4.13688
2894, 4.13822
2895, 4.13955
2896, 4.13812
2897, 4.13945
2898, 4.13803
2899, 4.1366
2900, 4.13517
2901, 4.13375
2902, 4.13508
2903, 4.13641
2904, 4.13499
2905, 4.13632
2906, 4.13765
2907, 4.13622
2908, 4.13755
2909, 4.13613
2910, 4.13746
2911, 4.13878
2912, 4.14011
2913, 4.13869
2914, 4.13727
2915, 4.13859
2916, 4.13992
2917, 4.1385
2918, 4.13708
2919, 4.13566
2920, 4.13699
2921, 4.13831
2922, 4.13689
2923, 4.13821
2924, 4.13953
2925, 4.13812
2926, 4.13671
2927, 4.13803
2928, 4.13661
2929, 4.13793
2930, 4.13925
2931, 4.14057
2932, 4.13915
2933, 4.14047
2934, 4.14179
2935, 4.1431
2936, 4.14441
2937, 4.14573
2938, 4.14704
2939, 4.14835
2940, 4.14966
2941, 4.15097
2942, 4.15228
2943, 4.15087
2944, 4.15217
2945, 4.15348
2946, 4.15479
2947, 4.15338
2948, 4.15468
2949, 4.15599
2950, 4.15458
2951, 4.15317
2952, 4.15447
2953, 4.15306
2954, 4.15166
2955, 4.15296
2956, 4.15426
2957, 4.15286
2958, 4.15145
2959, 4.15275
2960, 4.15405
2961, 4.15265
2962, 4.15125
2963, 4.15255
2964, 4.15385
2965, 4.15245
2966, 4.15374
2967, 4.15234
2968, 4.15364
2969, 4.15493
2970, 4.15623
2971, 4.15752
2972, 4.15882
2973, 4.16011
2974, 4.15871
2975, 4.16
2976, 4.1586
2977, 4.15989
2978, 4.16118
2979, 4.15979
2980, 4.16107
2981, 4.15968
2982, 4.15828
2983, 4.15957
2984, 4.16086
2985, 4.16214
2986, 4.16343
2987, 4.16204
2988, 4.16332
2989, 4.16193
2990, 4.16321
2991, 4.16182
2992, 4.16043
2993, 4.16171
2994, 4.16032
2995, 4.1616
2996, 4.16288
2997, 4.16149
2998, 4.16011
2999, 4.15872
3000, 4.15733
3001, 4.15861
3002, 4.15723
3003, 4.15851
3004, 4.15712
3005, 4.1584
3006, 4.15702
3007, 4.15564
3008, 4.15426
3009, 4.15287
3010, 4.1515
3011, 4.15277
3012, 4.15139
3013, 4.15267
3014, 4.15395
3015, 4.15257
3016, 4.15385
3017, 4.15512
3018, 4.15639
3019, 4.15767
3020, 4.15894
3021, 4.15756
3022, 4.15884
3023, 4.16011
3024, 4.16138
3025, 4.16
3026, 4.16127
3027, 4.15989
3028, 4.15852
3029, 4.15979
3030, 4.15842
3031, 4.15968
3032, 4.15831
3033, 4.15958
3034, 4.16084
3035, 4.15947
3036, 4.1581
3037, 4.15937
3038, 4.16063
3039, 4.1619
3040, 4.16316
3041, 4.16179
3042, 4.16042
3043, 4.16168
3044, 4.16294
3045, 4.16158
3046, 4.16021
3047, 4.16147
3048, 4.16273
3049, 4.16399
3050, 4.16262
3051, 4.16388
3052, 4.16514
3053, 4.16377
3054, 4.16503
3055, 4.16628
3056, 4.16754
3057, 4.16879
3058, 4.17005
3059, 4.16868
3060, 4.16732
3061, 4.16857
3062, 4.16982
3063, 4.17107
3064, 4.16971
3065, 4.17096
3066, 4.1696
3067, 4.17085
3068, 4.1721
3069, 4.17335
3070, 4.17199
3071, 4.17063
3072, 4.16927
3073, 4.16791
3074, 4.16916
3075, 4.1678
3076, 4.16645
3077, 4.1677
3078, 4.16634
3079, 4.16759
3080, 4.16623
3081, 4.16748
3082, 4.16872
3083, 4.16737
3084, 4.16602
3085, 4.16467
3086, 4.16591
3087, 4.16456
3088, 4.16321
3089, 4.16445
3090, 4.16311
3091, 4.16435
3092, 4.163
3093, 4.16166
3094, 4.16031
3095, 4.16155
3096, 4.16279
3097, 4.16403
3098, 4.16269
3099, 4.16134
3100, 4.16
3101, 4.16124
3102, 4.1599
3103, 4.15856
3104, 4.15979
3105, 4.15845
3106, 4.15969
3107, 4.16093
3108, 4.16216
3109, 4.1634
3110, 4.16206
3111, 4.16329
3112, 4.16195
3113, 4.16062
3114, 4.16185
3115, 4.16308
3116, 4.16175
3117, 4.16298
3118, 4.16421
3119, 4.16544
3120, 4.16667
3121, 4.16533
3122, 4.16656
3123, 4.16779
3124, 4.16645
3125, 4.16768
3126, 4.16891
3127, 4.17013
3128, 4.17136
3129, 4.17258
3130, 4.17125
3131, 4.16991
3132, 4.16858
3133, 4.16981
3134, 4.16847
3135, 4.1697
3136, 4.17092
3137, 4.17214
3138, 4.17336
3139, 4.17458
3140, 4.1758
3141, 4.17447
3142, 4.17314
3143, 4.17181
3144, 4.17303
3145, 4.17424
3146, 4.17546
3147, 4.17413
3148, 4.17281
3149, 4.17148
3150, 4.1727
3151, 4.17137
3152, 4.17005
3153, 4.17127
3154, 4.17248
3155, 4.17369
3156, 4.1749
3157, 4.17358
3158, 4.17226
3159, 4.17094
3160, 4.17215
3161, 4.17336
3162, 4.17204
3163, 4.17072
3164, 4.17193
3165, 4.17062
3166, 4.17183
3167, 4.17051
3168, 4.17172
3169, 4.17293
3170, 4.17161
3171, 4.17282
3172, 4.1715
3173, 4.17271
3174, 4.17391
3175, 4.17512
3176, 4.17632
3177, 4.17753
3178, 4.17621
3179, 4.17741
3180, 4.17862
3181, 4.1773
3182, 4.17599
3183, 4.17468
3184, 4.17337
3185, 4.17206
3186, 4.17326
3187, 4.17195
3188, 4.17064
3189, 4.17184
3190, 4.17304
3191, 4.17173
3192, 4.17293
3193, 4.17163
3194, 4.17282
3195, 4.17402
3196, 4.17272
3197, 4.17141
3198, 4.17261
3199, 4.1738
3200, 4.175
3201, 4.1737
3202, 4.17489
3203, 4.17359
3204, 4.17478
3205, 4.17598
3206, 4.17467
3207, 4.17337
3208, 4.17207
3209, 4.17077
3210, 4.17196
3211, 4.17066
3212, 4.16936
3213, 4.17056
3214, 4.16926
3215, 4.17045
3216, 4.16915
3217, 4.17035
3218, 4.17154
3219, 4.17272
3220, 4.17143
3221, 4.17262
3222, 4.17381
3223, 4.17499
3224, 4.17618
3225, 4.17736
3226, 4.17855
3227, 4.17725
3228, 4.17844
3229, 4.17962
3230, 4.1808
3231, 4.18199
3232, 4.18069
3233, 4.18187
3234, 4.18306
3235, 4.18176
3236, 4.18294
3237, 4.18165
3238, 4.18283
3239, 4.18154
